Wordform_GS2	Lemma_GS2	POS_GS2	Gram_GS2
всплыла	всплыть	VERB	perf,intr,femn,sing,past,indc
''	''	PNCT	
ещё	ещё	PRCL	
ещё	ещё	ADVB	
одна	один	ADJF	Apro,femn,sing,nomn
поддельная	поддельный	ADJF	Qual,femn,sing,nomn
пятисотрублёвка	пятисотрублёвка	NOUN	inan,femn,sing,nomn
пятисотрублевка	пятисотрублевка	NOUN	inan,femn,Sgtm,Geox,sing,nomn
.	.	PNCT	
в	в	PREP	
минувший	минувший	ADJF	masc,sing,nomn
минувший	минувший	ADJF	inan,masc,sing,accs
минувший	минуть	PRTF	perf,tran,past,actv,masc,sing,nomn
минувший	минуть	PRTF	perf,tran,past,actv,inan,masc,sing,accs
четверг	четверг	NOUN	inan,masc,sing,accs
четверг	четверг	NOUN	inan,masc,sing,nomn
суд	суд	NOUN	inan,masc,sing,nomn
суд	суд	NOUN	inan,masc,sing,accs
по	по	PREP	
ходатайству	ходатайство	NOUN	inan,neut,sing,datv
защиты	защита	NOUN	inan,femn,sing,gent
изменил	изменить	VERB	perf,tran,masc,sing,past,indc
изменил	изменить	VERB	perf,intr,masc,sing,past,indc
меру	мера	NOUN	inan,femn,sing,accs
пресечения	пресечение	NOUN	inan,neut,sing,gent
пресечения	пресечение	NOUN	inan,neut,plur,nomn
пресечения	пресечение	NOUN	inan,neut,plur,accs
другому	другой	ADJF	Apro,Subx,masc,sing,datv
другому	другой	ADJF	Apro,Subx,neut,sing,datv
обвиняемому	обвинять	PRTF	Subx,impf,tran,pres,pssv,masc,sing,datv
обвиняемому	обвинять	PRTF	Subx,impf,tran,pres,pssv,neut,sing,datv
по	по	PREP	
этому	это	NPRO	neut,sing,datv
этому	этот	ADJF	Apro,Subx,Anph,masc,sing,datv
этому	этот	ADJF	Apro,Subx,Anph,neut,sing,datv
делу	дело	NOUN	inan,neut,sing,datv
-	-	PNCT	
бывшему	бывший	ADJF	masc,sing,datv
бывшему	бывший	ADJF	neut,sing,datv
бывшему	быть	PRTF	impf,intr,past,actv,masc,sing,datv
бывшему	быть	PRTF	impf,intr,past,actv,neut,sing,datv
вице-президенту	вице-президент	NOUN	anim,masc,sing,datv
компании	компания	NOUN	inan,femn,sing,gent
компании	компания	NOUN	inan,femn,sing,datv
компании	компания	NOUN	inan,femn,sing,loct
компании	компания	NOUN	inan,femn,plur,nomn
компании	компания	NOUN	inan,femn,plur,accs
евгению	евгений	NOUN	anim,masc,Name,sing,datv
евгению	евгения	NOUN	anim,femn,Name,sing,accs
кощицу	кощица	NOUN	inan,femn,sing,accs
кощицу	кощица	NOUN	anim,femn,sing,accs
.	.	PNCT	
санитарной	санитарный	ADJF	Qual,femn,sing,gent
санитарной	санитарный	ADJF	Qual,femn,sing,datv
санитарной	санитарный	ADJF	Qual,femn,sing,ablt
санитарной	санитарный	ADJF	Qual,femn,sing,loct
обработке	обработка	NOUN	inan,femn,sing,loct
обработке	обработка	NOUN	inan,femn,sing,datv
будут	быть	VERB	impf,intr,plur,3per,futr,indc
подвергнуты	подвергнуть	PRTS	perf,past,pssv,plur
территории	территория	NOUN	inan,femn,sing,loct
территории	территория	NOUN	inan,femn,sing,gent
территории	территория	NOUN	inan,femn,sing,datv
территории	территория	NOUN	inan,femn,plur,nomn
территории	территория	NOUN	inan,femn,plur,accs
двенадцати	двенадцать	NUMR	gent
двенадцати	двенадцать	NUMR	datv
двенадцати	двенадцать	NUMR	loct
баз	база	NOUN	inan,femn,plur,gent
баз	баз	NOUN	inan,masc,sing,nomn
баз	баз	NOUN	inan,masc,sing,accs
отдыха	отдых	NOUN	inan,masc,sing,gent
,	,	PNCT	
расположенных	расположить	PRTF	perf,tran,past,pssv,plur,gent
расположенных	расположить	PRTF	perf,tran,past,pssv,anim,plur,accs
расположенных	расположить	PRTF	perf,tran,past,pssv,plur,loct
в	в	PREP	
районе	район	NOUN	inan,masc,sing,loct
посёлка	посёлок	NOUN	inan,masc,sing,gent
.	.	PNCT	
в	в	PREP	
то	то	CONJ	
то	тот	ADJF	Apro,Subx,Anph,neut,sing,accs
то	то	PRCL	
то	тот	ADJF	Apro,Subx,Anph,neut,sing,nomn
же	же	PRCL	
же	же	CONJ	
время	время	NOUN	inan,neut,sing,accs
время	время	NOUN	inan,neut,sing,nomn
санитарно-эпидемиологическая	санитарно-эпидемиологический	ADJF	femn,sing,nomn
служба	служба	NOUN	inan,femn,sing,nomn
краснодарского	краснодарский	ADJF	masc,sing,gent
краснодарского	краснодарский	ADJF	anim,masc,sing,accs
краснодарского	краснодарский	ADJF	neut,sing,gent
края	край	NOUN	inan,masc,sing,gent
настаивает	настаивать	VERB	impf,intr,sing,3per,pres,indc
настаивает	настаивать	VERB	impf,tran,sing,3per,pres,indc
на	на	PREP	
закрытии	закрытие	NOUN	inan,neut,sing,loct
оздоровительных	оздоровительный	ADJF	plur,loct
оздоровительных	оздоровительный	ADJF	plur,gent
оздоровительных	оздоровительный	ADJF	anim,plur,accs
лагерей	лагерь	NOUN	inan,masc,plur,gent
в	в	PREP	
посёлках	посёлок	NOUN	inan,masc,plur,loct
южная	южный	ADJF	Qual,femn,sing,nomn
озереевка	озереевка	NOUN	inan,femn,Sgtm,Geox,sing,nomn
и	и	CONJ	
широкая	широкий	ADJF	Qual,femn,sing,nomn
балка	балка	NOUN	inan,femn,sing,nomn
,	,	PNCT	
где	где	ADVB	Ques
где	где	CONJ	
в	в	PREP	
настоящее	настоящее	NOUN	inan,neut,sing,accs
настоящее	настоящий	ADJF	neut,sing,nomn
настоящее	настоящий	ADJF	neut,sing,accs
настоящее	настоящий	COMP	
настоящее	настоящее	NOUN	inan,neut,sing,nomn
время	время	NOUN	inan,neut,sing,accs
время	время	NOUN	inan,neut,sing,nomn
находятся	находиться	VERB	impf,intr,plur,3per,pres,indc
находятся	находиться	VERB	perf,intr,plur,3per,futr,indc
1	1	NUMB	intg
тыс	тысяча	NOUN	inan,femn,Fixd,Abbr,sing,nomn
тыс	тысяча	NOUN	inan,femn,Fixd,Abbr,sing,gent
тыс	тысяча	NOUN	inan,femn,Fixd,Abbr,sing,datv
тыс	тысяча	NOUN	inan,femn,Fixd,Abbr,sing,accs
тыс	тысяча	NOUN	inan,femn,Fixd,Abbr,sing,ablt
тыс	тысяча	NOUN	inan,femn,Fixd,Abbr,sing,loct
тыс	тысяча	NOUN	inan,femn,Fixd,Abbr,plur,nomn
тыс	тысяча	NOUN	inan,femn,Fixd,Abbr,plur,gent
тыс	тысяча	NOUN	inan,femn,Fixd,Abbr,plur,datv
тыс	тысяча	NOUN	inan,femn,Fixd,Abbr,plur,accs
тыс	тысяча	NOUN	inan,femn,Fixd,Abbr,plur,ablt
тыс	тысяча	NOUN	inan,femn,Fixd,Abbr,plur,loct
470	470	NUMB	intg
детей	ребёнок	NOUN	anim,masc,plur,gent
детей	ребёнок	NOUN	anim,masc,plur,accs
,	,	PNCT	
прибывших	прибыть	PRTF	perf,intr,past,actv,anim,plur,accs
прибывших	прибыть	PRTF	perf,intr,past,actv,plur,gent
прибывших	прибыть	PRTF	perf,intr,past,actv,plur,loct
на	на	PREP	
отдых	отдых	NOUN	inan,masc,sing,accs
отдых	отдых	NOUN	inan,masc,sing,nomn
.	.	PNCT	
в	в	PREP	
июле	июль	NOUN	inan,masc,sing,loct
на	на	PREP	
автодорогах	автодорога	NOUN	inan,femn,plur,loct
франции	франция	NOUN	inan,femn,Sgtm,Geox,sing,gent
франции	франция	NOUN	inan,femn,Sgtm,Geox,sing,datv
франции	франция	NOUN	inan,femn,Sgtm,Geox,sing,loct
франции	франций	NOUN	inan,masc,Sgtm,sing,loct
погибло	погибнуть	VERB	perf,intr,neut,sing,past,indc
665	665	NUMB	intg
человек	человек	NOUN	anim,masc,sing,nomn
человек	человек	NOUN	anim,masc,plur,gent
.	.	PNCT	
при	при	PREP	
нападении	нападение	NOUN	inan,neut,sing,loct
на	на	PREP	
ювелирный	ювелирный	ADJF	Qual,masc,sing,nomn
ювелирный	ювелирный	ADJF	Qual,inan,masc,sing,accs
магазин	магазин	NOUN	inan,masc,sing,accs
магазин	магазин	NOUN	inan,masc,sing,nomn
из	из	PREP	
пистолета	пистолет	NOUN	inan,masc,sing,gent
был	быть	VERB	impf,intr,masc,sing,past,indc
тяжело	тяжело	ADVB	Prdx
тяжело	тяжёлый	ADJS	Qual,neut,sing
ранен	раненый	ADJS	masc,sing
ранен	ранить	PRTS	impf,past,pssv,masc,sing
ранен	ранить	PRTS	perf,past,pssv,masc,sing
охранник	охранник	NOUN	anim,masc,sing,nomn
,	,	PNCT	
а	а	CONJ	
при	при	PREP	
ограблении	ограбление	NOUN	inan,neut,sing,loct
магазина	магазин	NOUN	inan,masc,sing,gent
компьютерной	компьютерный	ADJF	femn,sing,gent
компьютерной	компьютерный	ADJF	femn,sing,ablt
компьютерной	компьютерный	ADJF	femn,sing,loct
компьютерной	компьютерный	ADJF	femn,sing,datv
техники	техника	NOUN	inan,femn,sing,gent
техники	техник	NOUN	anim,masc,plur,nomn
техники	техника	NOUN	inan,femn,plur,nomn
техники	техника	NOUN	inan,femn,plur,accs
-	-	PNCT	
двое	двое	NUMR	Coll,nomn
двое	двое	NUMR	Coll,inan,accs
контролёров	контролёр	NOUN	anim,masc,plur,gent
контролёров	контролёр	NOUN	anim,masc,plur,accs
-	-	PNCT	
администраторов	администратор	NOUN	anim,masc,plur,gent
администраторов	администратор	NOUN	anim,masc,plur,accs
.	.	PNCT	
спецпредставитель	спецпредставитель	NOUN	anim,masc,sing,nomn
мид	мид	NOUN	inan,masc,Orgn,sing,nomn
мид	мид	NOUN	inan,masc,Orgn,sing,gent,Infr
мид	мид	NOUN	inan,masc,Orgn,sing,accs
рф	рф	NOUN	inan,femn,Sgtm,Fixd,Abbr,Geox,sing,gent
рф	рф	NOUN	inan,femn,Sgtm,Fixd,Abbr,Geox,sing,loct
рф	рф	NOUN	inan,femn,Sgtm,Fixd,Abbr,Geox,sing,nomn
рф	рф	NOUN	inan,femn,Sgtm,Fixd,Abbr,Geox,sing,ablt
рф	рф	NOUN	inan,femn,Sgtm,Fixd,Abbr,Geox,sing,datv
рф	рф	NOUN	inan,femn,Sgtm,Fixd,Abbr,Geox,sing,accs
считает	считать	VERB	impf,tran,sing,3per,pres,indc
считает	считать	VERB	perf,tran,sing,3per,futr,indc
,	,	PNCT	
что	что	CONJ	
что	что	NPRO	neut,sing,accs
что	что	NPRO	neut,sing,nomn
что	что	PRCL	
что	что	ADVB	Ques
,	,	PNCT	
нагнетая	нагнетать	GRND	impf,tran,pres
атмосферу	атмосфера	NOUN	inan,femn,sing,accs
конфронтации	конфронтация	NOUN	inan,femn,sing,gent
конфронтации	конфронтация	NOUN	inan,femn,sing,datv
конфронтации	конфронтация	NOUN	inan,femn,sing,loct
конфронтации	конфронтация	NOUN	inan,femn,plur,nomn
конфронтации	конфронтация	NOUN	inan,femn,plur,accs
,	,	PNCT	
тбилиси	тбилиси	NOUN	inan,masc,Sgtm,Fixd,Geox,sing,loct
тбилиси	тбилиси	NOUN	inan,masc,Sgtm,Fixd,Geox,sing,gent
тбилиси	тбилиси	NOUN	inan,masc,Sgtm,Fixd,Geox,sing,nomn
тбилиси	тбилиси	NOUN	inan,masc,Sgtm,Fixd,Geox,sing,ablt
тбилиси	тбилиси	NOUN	inan,masc,Sgtm,Fixd,Geox,sing,datv
тбилиси	тбилиси	NOUN	inan,masc,Sgtm,Fixd,Geox,sing,accs
абхазию	абхазия	NOUN	inan,femn,Sgtm,Geox,sing,accs
не	не	PRCL	
вернёт	вернуть	VERB	perf,tran,sing,3per,futr,indc
2002/08/12/	2002/08/12/	UNKN	
если	если	CONJ	
тбилиси	тбилиси	NOUN	inan,masc,Sgtm,Fixd,Geox,sing,loct
тбилиси	тбилиси	NOUN	inan,masc,Sgtm,Fixd,Geox,sing,gent
тбилиси	тбилиси	NOUN	inan,masc,Sgtm,Fixd,Geox,sing,nomn
тбилиси	тбилиси	NOUN	inan,masc,Sgtm,Fixd,Geox,sing,ablt
тбилиси	тбилиси	NOUN	inan,masc,Sgtm,Fixd,Geox,sing,datv
тбилиси	тбилиси	NOUN	inan,masc,Sgtm,Fixd,Geox,sing,accs
будет	быть	VERB	impf,intr,sing,3per,futr,indc
нагнетать	нагнетать	INFN	impf,tran
атмосферу	атмосфера	NOUN	inan,femn,sing,accs
конфронтации	конфронтация	NOUN	inan,femn,sing,gent
конфронтации	конфронтация	NOUN	inan,femn,sing,datv
конфронтации	конфронтация	NOUN	inan,femn,sing,loct
конфронтации	конфронтация	NOUN	inan,femn,plur,nomn
конфронтации	конфронтация	NOUN	inan,femn,plur,accs
,	,	PNCT	
``	``	UNKN	
то	то	CONJ	
то	тот	ADJF	Apro,Subx,Anph,neut,sing,accs
то	то	PRCL	
то	тот	ADJF	Apro,Subx,Anph,neut,sing,nomn
совершенно	совершенно	ADVB	
ясно	ясно	ADVB	Prdx
ясно	ясный	ADJS	Qual,neut,sing
,	,	PNCT	
что	что	CONJ	
что	что	NPRO	neut,sing,accs
что	что	NPRO	neut,sing,nomn
что	что	PRCL	
что	что	ADVB	Ques
таким	такой	ADJF	Apro,plur,datv
таким	такой	ADJF	Apro,masc,sing,ablt
таким	такой	ADJF	Apro,neut,sing,ablt
методом	метод	NOUN	inan,masc,sing,ablt
абхазию	абхазия	NOUN	inan,femn,Sgtm,Geox,sing,accs
грузии	грузия	NOUN	inan,femn,Sgtm,Geox,sing,gent
грузии	грузия	NOUN	inan,femn,Sgtm,Geox,sing,loct
грузии	грузия	NOUN	inan,femn,Sgtm,Geox,sing,datv
не	не	PRCL	
вернуть	вернуть	INFN	perf,tran
''	''	PNCT	
.	.	PNCT	
а	а	CONJ	
7	7	NUMB	intg
апреля	апрель	NOUN	inan,masc,sing,gent
началась	начаться	VERB	perf,intr,femn,sing,past,indc
серия	серия	NOUN	inan,femn,sing,nomn
диверсионно-террористических	диверсионно-террористический	ADJF	plur,gent
диверсионно-террористических	диверсионно-террористический	ADJF	anim,plur,accs
диверсионно-террористических	диверсионно-террористический	ADJF	plur,loct
актов	акт	NOUN	inan,masc,plur,gent
со	с	PREP	Vpre
стороны	сторона	NOUN	inan,femn,sing,gent
групп	группа	NOUN	inan,femn,plur,gent
,	,	PNCT	
приходивших	приходить	PRTF	impf,intr,past,actv,plur,gent
приходивших	приходить	PRTF	impf,intr,past,actv,anim,plur,accs
приходивших	приходить	PRTF	impf,intr,past,actv,plur,loct
с	с	PREP	
территории	территория	NOUN	inan,femn,sing,loct
территории	территория	NOUN	inan,femn,sing,gent
территории	территория	NOUN	inan,femn,sing,datv
территории	территория	NOUN	inan,femn,plur,nomn
территории	территория	NOUN	inan,femn,plur,accs
грузии	грузия	NOUN	inan,femn,Sgtm,Geox,sing,gent
грузии	грузия	NOUN	inan,femn,Sgtm,Geox,sing,loct
грузии	грузия	NOUN	inan,femn,Sgtm,Geox,sing,datv
.	.	PNCT	
компания	компания	NOUN	inan,femn,sing,nomn
``	``	UNKN	
сибнефть	сибнефть	NOUN	inan,femn,Sgtm,Orgn,sing,nomn
сибнефть	сибнефть	NOUN	inan,femn,Sgtm,Orgn,sing,accs
''	''	PNCT	
,	,	PNCT	
получив	получить	GRND	perf,tran,past
37-процентный	37-процентный	ADJF	Qual,masc,sing,nomn
37-процентный	37-процентный	ADJF	Qual,inan,masc,sing,accs
пакет	пакет	NOUN	inan,masc,sing,accs
пакет	пакет	NOUN	inan,masc,sing,nomn
акций	акция	NOUN	inan,femn,plur,gent
завода	завод	NOUN	inan,masc,sing,gent
,	,	PNCT	
стремится	стремиться	VERB	impf,intr,sing,3per,pres,indc
``	``	UNKN	
влиять	влиять	INFN	impf,intr
на	на	PREP	
ситуацию	ситуация	NOUN	inan,femn,sing,accs
на	на	PREP	
рынке	рынок	NOUN	inan,masc,sing,loct
москвы	москва	NOUN	inan,femn,Sgtm,Geox,sing,gent
''	''	PNCT	
.	.	PNCT	
как	как	CONJ	
как	как	ADVB	Ques
как	как	PRCL	
сообщили	сообщить	VERB	perf,tran,plur,past,indc
